id,text,surrogate_score,h1_score,h2_score,surrogate_label,h1_label,h2_label,disagrees
166093,If this dude was black they would have smoked him.,0.5021591,0.50600404,0.5048979,1,1,1,False
54314,Reading much too much into all of this. The popolo players don't like racist punk whites and are taking a knee in protest.   Let them be.,0.5196889,0.52409023,0.5222631,1,1,1,False
75651,"kazuo ishiguro
Was he ever accused of cultural appropriation? I mean how can a guy with an obviously Japanese name have the nerve to write about white English society? Heck, he even looks non-caucasian. Is there some kind of double standard I don't know about?",0.4922491,0.49399593,0.4939731,0,0,0,False
137199,"...ain't seen nothing yet; go to Australia where 'bubbles' sell as much as white wine and all of the producers make a fizzy white. They crank it out like, well, Australian wine producers....",0.51677835,0.519826,0.5187138,1,1,1,False
159336,"Didn't know about Darren Carrington and a whiteface incident.  Kind of a minor parallel to the ""hate white people"" serial killer in Kansas City.  That has not been hushed up, but it is not exactly being publicized.",0.5021267,0.5041503,0.5036735,1,1,1,False
172161,The typical delusion of the stupid and blind ideologues of the Trump mentality.  Without government spending nothing in this nation would be functioning.  You believe you are some Aryan super being devoid of any responsibility for any part of society except your own selfish interests.  The Nazi/Fascist/White Supremacist ideology devoid of any humanity or conscience.  Crawl back into your bunker you evil bastard.,0.504547,0.50422275,0.50450504,1,1,1,False
126628,"He dated a black girl for 2 years. She's also spoke out on his behalf.

He also received an award with Rosa Parks and Muhammed Ali for christs sake. 

The media has brainwashed so many people, it's embarrassing.",0.51034397,0.5139505,0.51243335,1,1,1,False
165595,"We don't call ""anyone"" racist Lars...just people who support racist laws (voter ID, repeal of DACA), spread racist false equivalencies (""Black Lives Matter is no different from the KKK"") and racist politicians like Trump who equate violent  neo nazis with people peacefully protesting their hatred.
Just admit your racism and own up to it. I'd have a lot more respect for you if you did that instead of hiding behind dog whistles and getting all butt hurt when someone finally calls you out for what you are.",0.51561993,0.51781476,0.5164583,1,1,1,False
3411,"""The Trump administration on Friday slashed $400,000 in federal funding for one of the few U.S. groups that combat white extremism…""

Of course he did.



 Those white extremists are supporters he can count on as many others continue to fall away.",0.5046309,0.50733894,0.5063549,1,1,1,False
91774,"The explosive and hate filled comments that appear on these pages under Civil Comments whenever a Native focused story appears are worse than the vicious cultural atrocities and human rights violations ever imagined, in addition to the thousands of incidents of sexual, physical, and mental abuses inflicted upon us by white missionaries from the mid-1800s to the present. That is disgraceful and unacceptable. We can take care of our own without outside interference.",0.5322124,0.5346733,0.5337924,1,1,1,False
18227,"In an article from the Southern Poverty Law Center titled ""Hawaii Suffering From Racial Prejudice"" you have been referred to as  ""...white activist Kenneth Conklin..."".
Is your reply just an example of why you have been labeled as such?
https://www.splcenter.org/fighting-hate/intelligence-report/2009/hawaii-suffering-racial-prejudice",0.51626015,0.51708317,0.5168546,1,1,1,False
8346,"Yeah, because the white cops are the real victims here, right?",0.49560556,0.5007086,0.499012,0,1,0,True
25717,"Thank you Unpresidented tRump, & the misguided cheating minority for supporting the rich people, white liberty, and the Gorsuch Constitution.",0.531027,0.5376483,0.53449106,1,1,1,False
172073,"If these immigrants had it so bad they would leave but they won't. The globalist parasites who spout their rhetoric about diversity and inclusion know it's a lie. They flood the countries with these dysfunctional 3rd worlders because they know they will cause chaos in society. They let these people in to cause division among the citizens, they want racial violence so they can lock us all down with martial law. Once the parasites get their martial law they will ramp up the immigration genocide to ethnically cleanse white people in short order. The globalist parasites are vile haters that are working day and night since the end of WW2 to bring down western society and ethnically cleanse white people. While they flood your kids school with 3rd worlders and thug kids they tell you to be tolerant and inclusive, then in private they laugh at the chaos it causes while they send their kids to their own homogenous private schools just for their own ethno racial group.",0.50633585,0.50383747,0.5040092,1,1,1,False
